source,target,weight
114471835,331672974,1
1034988752,19429767,1
22124434,3169919951,1
300453774,4827826224,1
300453774,589120348,1
300453774,480418245,1
266164971,907404836135731200,2
918173339067305984,918173339067305984,1
84614572,918173339067305984,1
251292836,252794509,1
251292836,251292836,2
251292836,834502485658234880,1
155930120,2219470576,1
155930120,2777730772,1
155930120,628812413,1
155930120,32871593,1
155930120,808450734240972800,1
155930120,808749847,1
155930120,2416893024,1
155930120,25859379,1
155930120,98431182,1
155930120,75260968,1
155930120,923643522,1
155930120,756584190112591872,2
155930120,252204826,1
155930120,252794509,1
155930120,155930120,5
155930120,594223726,1
155930120,2314087860,2
155930120,17602116,1
155930120,3249508905,1
155930120,836976944189173761,1
155930120,93649345,1
155930120,632030991,1
155930120,786731546849972225,1
155930120,3407258386,1
155930120,39582722,1
155930120,292756958,1
155930120,34705390,1
155930120,2296124966,1
155930120,198811065,1
155930120,205091914,1
155930120,421392732,1
155930120,442376188,1
155930120,780475232,1
155930120,25018132,1
155930120,3688922494,1
155930120,837857322554765312,1
155930120,931070748,1
155930120,175066500,1
155930120,1642900428,1
155930120,2173218236,1
155930120,601155191,1
155930120,363197147,1
155930120,373079416,1
155930120,771719785,1
155930120,889189469164843011,1
1236816024281976833,205467203,1
1236816024281976833,1236816024281976833,12
1236816024281976833,847921285065842690,1
1236816024281976833,32871593,1
1236816024281976833,36667643,1
1236816024281976833,923643522,1
1236816024281976833,537807538,1
1236816024281976833,28951845,1
1236816024281976833,54774832,1
1236816024281976833,14991184,1
1236816024281976833,67680807,1
1236816024281976833,603724114,1
1236816024281976833,915092000,1
1236816024281976833,535466024,1
1236816024281976833,14790212,1
1236816024281976833,254196389,1
1236816024281976833,2194496264,1
1236816024281976833,196188808,2
1236816024281976833,33677617,1
1236816024281976833,1454988636,1
1236816024281976833,1319921861124382721,1
1236816024281976833,50018570,1
1236816024281976833,24360006,2
1236816024281976833,2284414686,1
1236816024281976833,409657315,1
1236816024281976833,39240513,2
1236816024281976833,1975161246,1
1236816024281976833,1332648069268123650,1
1236816024281976833,2372682889,1
1236816024281976833,210695187,1
1236816024281976833,1479785209,1
1236816024281976833,826483881922723842,1
1236816024281976833,32206279,1
1236816024281976833,303773571,1
1236816024281976833,312037303,1
1236816024281976833,970717277996793856,1
1236816024281976833,1468434012,1
1236816024281976833,239519847,1
1236816024281976833,316702459,1
1236816024281976833,2569004829,1
1236816024281976833,912413025415680002,1
1236816024281976833,2269285033,1
1236816024281976833,2401156465,1
1236816024281976833,156798166,1
1236816024281976833,2252227142,1
1236816024281976833,27074082,1
1236816024281976833,14577497,1
1236816024281976833,17535691,1
116424578,47624359,1
2149788370,2149788370,1
54337125,926930659,1
926930659,926930659,1
20163762,2303618624,1
20163762,20163762,1
1319908352474763264,20163762,1
17240190,20163762,1
1363242589399486467,20163762,1
1363242589399486467,1363242589399486467,6
1363242589399486467,1367700626105393152,1
1238344980231577600,87501688,1
267919533,267919533,1
413121135,593584299,1
39366568,69298376,1
1397355163,2865376794,1
119721290,1645462760,1
119721290,27692585,1
119721290,221184594,1
119721290,78780655,1
1200425216486326272,17908925,1
1214550080260378624,40370254,1
1214550080260378624,59578712,1
178426958,40370254,1
1221006224768086016,222709518,1
1221006224768086016,1449591198,1
1153496120225685505,74692745,1
186514378,186514378,2
186514378,336199283,2
1135892351870734336,25049056,1
1303722410227781636,2423370157,1
1009892540114403328,567380580,1
1014819282226728963,76188884,1
1204522219763691520,1243571673615331328,1
2172593423,2172593423,2
2172593423,2874149674,1
28558205,48074218,1
28558205,519615767,1
28558205,28558205,1
28558205,44650233,1
28558205,3892986375,2
28558205,369554913,1
28558205,63475996,1
3892986375,48074218,1
3892986375,4882482611,1
1252988129708929024,2777730772,1
1252988129708929024,1954293848,1
1252988129708929024,33103239,1
1252988129708929024,1385633309200424962,1
1252988129708929024,1354589742,1
1252988129708929024,718959541,1
1252988129708929024,701436022647730176,1
1252988129708929024,276007983,1
2509857567,2509857567,3
21888511,260760660,2
1089040766729637888,799646098029678593,1
1316150646266003456,252794509,1
1316150646266003456,557183350,1
1481019404,1481019404,1
1301291158304436225,762106937207091200,1
1024390184090181633,1317091162159747075,1
1024390184090181633,407798922,2
1024390184090181633,1242292822058786816,1
356756564,356756564,1
356756564,4812052875,1
1149237297575071745,202542392,3
1149237297575071745,3005383708,1
1149237297575071745,628247779,1
1149237297575071745,244043578,3
857589911511281664,857589911511281664,2
857589911511281664,989133908058009606,1
38233602,857589911511281664,1
73542180,857589911511281664,1
73542180,73542180,1
73542180,745308775964344324,1
73542180,891640485613367300,1
73542180,939021992,1
568619875,857589911511281664,1
159073678,857589911511281664,1
1023492055,857589911511281664,1
1023492055,181698327,1
1023492055,954048440820011008,3
1443465937,835849215943245824,2
18473269,44839509,1
18473269,631810714,1
246869317,246869317,2
246869317,4876013217,1
938219619055267840,938219619055267840,4
1241647488,938219619055267840,1
1075798971430420481,1075798971430420481,3
1075798971430420481,1230500121126764544,1
175352493,945859784393314304,1
1223101,414218565,1
1035196275552149505,18999920,1
1035196275552149505,909854555390738433,1
1035196275552149505,240709586,4
1035196275552149505,2497405897,1
1035196275552149505,4665502942,1
1035196275552149505,25630790,1
1035196275552149505,1270383815920418816,1
2444720711,73542180,1
1921351764,1921351764,1
49989515,949296854604316674,1
1395258657114411009,785966572728758272,2
224557597,925729346983165954,1
224557597,720917460048834560,1
224557597,56970751,1
224557597,2885462758,1
3638215945,96108332,3
3638215945,3638215945,2
3638215945,374587609,1
21559380,54501820,1
1109026947001143302,1371044154,1
44120635,60264283,1
44120635,4882743003,1
44120635,494505299,1
2740752309,843827298512130048,1
2740752309,2740752309,3
2740752309,73542180,1
2740752309,290739740,1
2740752309,326671854,2
1425158124,2740752309,1
15975081,43304411,1
15975081,37963496,1
409194010,409194010,3
23371841,2964562403,1
23371841,23371841,1
115542922,166942410,1
1115357260539154432,1115357260539154432,1
1115357260539154432,237826875,1
1264591047650402307,2673243998,1
1264591047650402307,1264591047650402307,1
1295048968334970885,1295048968334970885,1
467417872,984410124935684096,1
116716199,29706636,3
116716199,2985114866,1
116716199,2420752340,1
116716199,84932964,1
116716199,22397745,2
116716199,943560805,1
116716199,239555645,1
116716199,371265320,1
116716199,17919393,1
116716199,39709923,1
116716199,177266455,1
116716199,77763442,1
116716199,606325697,1
116716199,911958294855634944,1
116716199,174137795,2
116716199,263438749,1
116716199,1196531968692887555,2
116716199,878262703734882306,2
116716199,90146161,1
116716199,1298674831160999943,1
116716199,936078120,1
116716199,204752573,2
116716199,19483598,1
116716199,68213392,1
116716199,1256152610488422400,4
116716199,47900302,1
116716199,72820731,1
116716199,2248538251,1
116716199,1226113371482808321,1
116716199,1962868621,1
116716199,819535545827201024,1
116716199,971833883581911041,2
116716199,156776475,1
116716199,14704278,1
116716199,1314130192168816642,1
116716199,1207996646832902146,1
116716199,3100439609,1
116716199,23917612,1
116716199,573467175,2
116716199,700605423,1
116716199,2475694243,1
116716199,196596790,1
116716199,1327636683068755968,1
116716199,54665352,1
116716199,55364344,1
116716199,218901217,1
116716199,65007412,1
116716199,324932961,1
116716199,54605067,1
116716199,162659729,1
116716199,2488132099,1
116716199,435533981,2
116716199,948533482531192832,1
116716199,227437070,1
116716199,1191993203332960261,1
116716199,868560501076353024,1
116716199,274002405,1
116716199,2663437040,1
116716199,2838483254,1
116716199,4865551860,1
116716199,930424388855435264,1
116716199,30479569,1
116716199,36755164,1
116716199,33901580,1
116716199,307985653,1
116716199,219338698,1
116716199,49550736,1
116716199,397501227,1
116716199,2844803295,1
116716199,1322155395146797056,1
116716199,525502639,1
116716199,22359874,1
116716199,583006358,1
116716199,22006543,1
116716199,25333609,1
116716199,19103793,1
116716199,370067163,1
116716199,4871508671,1
116716199,1460288238,2
116716199,1349643973808304130,1
116716199,17039236,1
116716199,609909676,1
116716199,487595501,1
116716199,336462129,1
116716199,2565885655,1
116716199,474944852,1
116716199,27044062,1
116716199,27260996,1
116716199,1675961803,1
116716199,880057350350155780,1
116716199,22021332,1
116716199,19815665,1
116716199,960965864,1
116716199,2582721035,1
116716199,950244554,1
116716199,128150740,1
116716199,1338855214766379009,1
116716199,2831369318,1
116716199,167629839,1
116716199,796547280,1
116716199,1397836734600208386,1
116716199,1926071761,1
1364150474,273994373,2
302543344,302543344,2
568317108,743269022,1
1169166601288966145,18472984,1
1169166601288966145,1169166601288966145,11
1169166601288966145,913259876318560256,1
1169166601288966145,50573483,1
1169166601288966145,13414352,1
1169166601288966145,70121276,2
1169166601288966145,1243227921726066688,1
1169166601288966145,1574757961,1
61024353,823933695212056576,4
518634298,61024353,1
518634298,823933695212056576,2
518634298,595027899,1
518634298,963158134729650177,1
526248463,61024353,1
526248463,69298376,1
535233625,61024353,1
535233625,861923226464788480,1
2195808223,61024353,1
255147207,61024353,1
255147207,2926765811,2
307985653,61024353,1
806947469951115264,90672407,1
806947469951115264,806947469951115264,1
990251857728634881,990251857728634881,1
2782348502,3345536325,1
18472984,18472984,1
18472984,3638215945,2
104980346,18831926,1
16892009,321649323,19
19897138,2672705335,1
19897138,358021306,1
19897138,80327117,1
19897138,823421812453167105,1
19897138,787241009348345856,1
19897138,587058490,1
19897138,812284748177412096,1
19897138,53097729,1
19897138,62507687,1
19897138,89900755,1
19897138,2340650034,1
19897138,766591653834555396,1
19897138,4678058142,1
19897138,291797826,1
19897138,3254346804,1
19897138,889008960920993795,1
19897138,757505618672427008,1
247359862,486027045,1
247359862,532185866,1
247359862,2798687364,1
267976688,486027045,2
267976688,267976688,1
267976688,631852258,1
2985114866,2985114866,6
2985114866,833597469007097856,1
747450386772963328,747450386772963328,2
1303148028,3208874339,1
2313918458,44120635,2
53880693,53880693,1
237176284,237176284,2
237176284,252794509,1
237176284,72787832,1
237176284,31373329,1
2500537636,967595106185379840,1
16215298,16215298,17
1360663902711918598,16215298,1
1360663902711918598,198619830,1
3253546791,54824955,1
858946646,858946646,1
24976874,767442185943785472,1
1196506051467763712,155930120,1
523949557,760261202677071872,1
523949557,537023395,1
523949557,765502013677318145,1
16436265,36375825,1
559953318,988583414809931776,1
37452840,469574767,1
17140902,2670488652,1
20502166,2555135053,1
27717786,825207113886605312,1
27717786,27717786,4
825207113886605312,825207113886605312,1
1320413514,1634503045,1
1320413514,28731834,1
1320413514,3307989613,1
1320413514,2424616375,1
1047619671468339200,1320413514,1
1055471681374961664,1320413514,1
1004109289,2182994245,1
1004109289,1964846970,1
264899077,555220899,2
264899077,285198313,1
23164592,264899077,1
1498089530,3347696057,1
1498089530,3043277633,1
3347696057,795138728218021889,1
69906530,69906530,1
1010593116,32871593,1
1010593116,24592137,1
32871593,557183350,3
32871593,32871593,3
32871593,936078120,1
32871593,976078973418446848,1
32871593,486788914,1
32871593,443804372,1
166985027,32871593,1
166985027,252794509,1
166985027,923643522,1
166985027,936078120,1
166985027,2194496264,1
166985027,38573707,1
166985027,2159214349,1
166985027,956635140435988481,1
166985027,236611259,1
1109470933851475968,814046476481478656,1
1109470933851475968,5120691,1
1286604737140396032,41822696,1
531851777,85227160,1
1098179589942190080,22507936,1
1098179589942190080,323223515,13
1098179589942190080,1374264475,1
1098179589942190080,551426814,2
1098179589942190080,1361498628,1
1098179589942190080,1603378616,1
1098179589942190080,706802457666560000,1
1098179589942190080,932672971159818240,1
1098179589942190080,1259371500,2
1098179589942190080,843792645906464770,1
1098179589942190080,723121888998748160,1
1098179589942190080,43598401,1
1098179589942190080,834914286040383488,1
1098179589942190080,966750019243126784,1
1098179589942190080,37881996,1
1098179589942190080,1619916187,1
1098179589942190080,4620962031,1
1098179589942190080,1200717452918841345,1
1098179589942190080,971833883581911041,1
1098179589942190080,1214550080260378624,2
1259371500,22507936,2
1259371500,863345115288489985,7
1259371500,86337942,2
22507936,586879009,1
22507936,86061773,1
485051625,485051625,1
275837099,275837099,1
157152601,808450734240972800,1
1347868897,906181147465482242,7
1465452270,551426814,1
1465452270,903193501936091136,1
292722830,555620393,1
292722830,36695839,1
1002225471285858304,3151446555,1
142099977,155930120,1
1454928205,425942240,1
1454928205,155930120,1
1454928205,1454928205,1
1454928205,86650800,1
2188893230,98431182,1
2188893230,326287352,1
1454988636,814134415932657664,1
1454988636,155930120,3
1454988636,166985027,1
1454988636,252794509,1
1454988636,2276148284,1
1454988636,856852362278948864,1
2987599687,2987599687,1
989821,989821,2
1115452795388170240,16227923,1
107681117,490196960,1
1249513600781127680,1325996362756972545,5
127277969,252794509,1
1497781124,3437758991,1
2902782894,613364507,1
2902782894,950643677113868288,1
14062554,16736610,1
14062554,325135887,5
14062554,822319938,1
14062554,15442854,1
1049760632533323776,2555135053,1
36362557,36362557,1
1163121161783390209,1163121161783390209,1
1163121161783390209,6321272,1
1083447470519214082,46867946,1
1083447470519214082,20846658,1
44373882,75260968,1
44373882,775819604459421697,1
44373882,966626193519861760,1
44373882,722822008908591105,3
59060017,69298376,10
1300738121794023424,21082756,1
1300738121794023424,188736341,1
1220384458177687556,38242184,1
38242184,38242184,4
38242184,573313860,1
1389900469,38242184,1
703391815777570818,703391815777570818,2
130280613,703391815777570818,1
130280613,24162677,1
294932830,294932830,1
1121584108071682050,760564088854441984,1
115653249,43304411,1
115653249,14704278,1
3288425003,827119753537937408,1
827119753537937408,827119753537937408,4
827119753537937408,85227160,1
21523543,827119753537937408,1
21082756,327839487,1
1243227921726066688,2178533161,1
1243227921726066688,1436476838,1
1243227921726066688,477862963,1
1031818809181532161,1243227921726066688,1
275104144,275104144,1
275104144,34778415,1
21487709,275104144,1
21487709,84614572,1
169146823,275104144,1
169146823,169146823,2
84823082,94597408,1
84823082,84823082,1
2227695199,948466766962868224,1
2227695199,66644497,1
188267476,948466766962868224,1
246570817,246570817,1
1151529805927604229,1266363673091682304,1
2851070400,38546354,1
2851070400,33424125,2
171426565,171426565,1
3545724256,485773539,1
3545724256,857589911511281664,1
3545724256,972238100998033408,1
3545724256,763577866785292288,2
3545724256,918236712643411968,1
3545724256,3783801555,1
3545724256,4227968080,3
3545724256,844430082550775809,1
3545724256,888040751891972096,1
2413671881,3545724256,1
2413671881,734943554,1
3303457302,3545724256,1
295743425,3545724256,1
1464729936,22784904,1
22784904,912803588010921984,1
22784904,419219619,3
22784904,2704780730,1
22784904,787321840133926913,1
22784904,266022818,3
22784904,895421802016497664,1
22784904,769610192187043840,1
22784904,37532864,1
22784904,3403206281,1
22784904,2501766076,1
22784904,3284698418,1
22784904,923033301048213509,1
22784904,295827048,1
22784904,893796211920179200,1
22784904,285830703,1
1319499762,1319499762,1
3002481105,3225888973,1
1144649522074804225,774684408762757120,1
1235988315603709954,252794509,1
1271790903980625922,253810773,1
1215132481189564417,253810773,1
1215132481189564417,4282202173,1
14704278,471516779,1
14704278,872158930385895425,1
14704278,32181028,1
14704278,36172400,1
14704278,3240753078,1
14704278,2476130260,1
14704278,435533981,1
14704278,827801822,1
14704278,225638643,1
14704278,299741917,1
14704278,20846658,1
14704278,64459569,1
14704278,267976688,2
14704278,4328131342,1
14704278,602225089,1
14704278,44872711,1
14704278,34920448,1
14704278,2181934776,1
14704278,2525752513,1
14704278,419441809,1
14704278,2639875363,1
14704278,576786930,1
14704278,856678212,1
14704278,1603994238,1
1279723577445625856,18831926,1
1279723577445625856,19658895,1
2926765811,2926765811,7
114007914,2926765811,1
114007914,95383781,1
114007914,463302310,1
114007914,259928664,1
114007914,68806595,1
114007914,19456096,1
114007914,15921714,1
114007914,1945400059,1
114007914,2445161656,1
114007914,2393188302,1
114007914,1567967160,1
114007914,793495500,1
114007914,40263600,1
1204824031289126918,476149149,2
1351900851259006989,476149149,1
1351900851259006989,2864423734,1
1185837546,929680212132007936,1
1185837546,844468918559428614,1
1147116765886984192,1185837546,1
1098625183,1185837546,1
2774841868,43855487,1
67146757,67146757,1
1155632521,309119004,1
1101454266,252794509,1
1178799889389510657,731292058283974656,1
2431587622,556284373,1
1317136985774002178,556284373,2
1317136985774002178,55311933,1
1317136985774002178,1317136985774002178,2
556284373,85227160,1
1338214756067446785,1338214756067446785,1
21214626,224557597,1
21214626,570930215,1
957783498089050112,985668751,1
957783498089050112,957783498089050112,1
51466521,51466521,1
1269007243120386048,2150069646,1
1269007243120386048,3722822717,1
69298376,837726776,1
69298376,745270649862553600,1
69298376,757161638374014976,1
69298376,799320145,1
69298376,727262215947075584,1
69298376,774204466425917440,1
69298376,793865740004761604,1
69298376,69298376,1
69298376,745615853408878592,1
69298376,777915650,1
69298376,901712552,1
69298376,854642159869452289,1
69298376,902560434259189760,1
69298376,742646602649731072,1
69298376,695323855414550533,1
69298376,86947864,1
69298376,830145551421280256,1
259928664,837726776,1
259928664,259928664,1
259928664,69298376,2
259928664,72820731,1
837726776,837726776,1
22397745,837726776,1
22397745,22397745,2
22397745,518634298,1
22397745,237826875,1
22397745,578363767,1
22397745,72820731,1
22397745,318491948,1
22397745,74782116,1
930396733,930396733,1
1273592518244831233,1273592518244831233,1
14808226,2808660111,1
425942240,551301138,1
245162068,485773539,1
245162068,3166864171,1
29097819,2913678013,1
29097819,388552456,1
29097819,72712807,1
3002546128,452172857,1
452172857,97307882,1
452172857,452172857,2
3323245259,452172857,1
3323245259,532241033,1
1106803026,1106803026,1
1106803026,1139503865760485378,1
1106803026,3414720558,1
1106803026,43266236,1
1106803026,14459047,1
299183606,557658184,1
187453356,239862568,1
283416465,60606206,1
48817182,84932964,3
