source,target,weight
234664198,2620323673,1
22799750,2620323673,1
22799750,270634060,1
22799750,851464878,1
22799750,355994397,1
119972954,2620323673,1
119972954,23906868,1
119972954,285434190,1
119972954,52571515,1
119972954,45647641,1
119972954,2534174700,1
199325935,2620323673,1
16333302,2620323673,1
16333302,19468168,1
16333302,174878122,1
16333302,237606548,4
16333302,23995748,1
16333302,17482476,1
16333302,2484798852,2
19468168,2620323673,1
19468168,21280975,1
19468168,633089365,1
19468168,595769410,1
19468168,19468168,4
19468168,335972576,1
19468168,93879982,1
19468168,759251,1
19468168,232316132,1
19468168,42176166,1
19468168,2884771,1
19468168,227837742,1
19468168,20252085,1
19468168,2603613942,1
19468168,237606548,1
19468168,29417304,1
19468168,45901207,1
19468168,41395061,1
19468168,65698096,1
19468168,216776631,1
19468168,77840333,1
19468168,45674330,1
19468168,220363834,1
19468168,2924390150,1
19468168,19754093,1
19468168,789665359,1
2413991093,2620323673,1
243072286,2620323673,1
1595496708,2620323673,1
1595496708,2810119884,1
200327330,2620323673,1
14529929,2620323673,2
14529929,2792557298,1
14529929,16373299,1
14529929,20352354,1
14529929,74316803,1
14529929,445251843,1
23406730,2620323673,1
23406730,3044856195,1
2278261981,2620323673,3
2278261981,2931849051,1
2278261981,3197476264,1
2278261981,8235612,1
198430298,2620323673,1
198430298,2845605179,1
198430298,24920395,1
198430298,2735655330,1
198430298,198430298,1
198430298,2890220666,1
198430298,45647641,1
198430298,2525375252,1
198430298,53220360,1
14090948,2620323673,1
14090948,22990962,1
225235528,2620323673,1
225235528,3033630329,1
225235528,339686238,1
225235528,68448104,1
225235528,30068482,1
225235528,3171506172,1
225235528,3229008957,2
225235528,2934553864,1
225235528,977691049,1
225235528,80762594,1
2376991147,2620323673,1
149378295,2620323673,1
1582994928,2620323673,1
1582994928,17276459,1
1582994928,23833641,1
2278541402,2620323673,1
1301042587,2620323673,1
1429184540,2620323673,1
17377142,2620323673,4
17377142,17377142,1
17377142,3072180588,1
154179400,1704809450,2
154179400,3044646683,1
154179400,2447169055,1
154179400,2447327916,1
154179400,3038851852,1
154179400,839040121,1
154179400,44186632,1
154179400,16825716,1
1704809450,2730745842,1
1704809450,594886554,1
1704809450,8475532,1
1704809450,230036214,1
1704809450,27995424,1
1704809450,2861707113,1
1038481676,1704809450,1
1038481676,278115412,1
1038481676,116820849,1
27793335,403815194,1
27793335,3139235347,1
27793335,92445954,1
27793335,34310801,1
27793335,2895279657,1
27793335,28785486,1
27793335,2915932573,1
27793335,3163148070,1
27793335,87957969,2
27793335,280774555,1
27793335,2898728322,1
27793335,32707995,1
27793335,47878087,1
27793335,760170216,1
27793335,32446238,1
27793335,360152351,1
27793335,34308223,2
27793335,50373350,1
27793335,304536071,1
27793335,925747736,1
27793335,464982966,1
27793335,395502436,1
27793335,71731837,1
27793335,86758998,1
27793335,774817964,1
27793335,65558863,1
27793335,45572450,1
27793335,419139170,1
27793335,427923030,1
27793335,68797727,1
27793335,48447756,1
27793335,985518138,1
27793335,514858243,1
27793335,32746418,1
27793335,313511559,1
27793335,481436383,1
27793335,74536527,2
27793335,365683145,1
27793335,833141988,1
27793335,35199096,1
27793335,441215211,1
27793335,7871772,1
27793335,33747408,1
27793335,67051747,1
27793335,72921072,1
27793335,85838979,2
27793335,48761389,2
27793335,2918758803,1
27793335,68715740,1
27793335,837981740,1
27793335,322874617,1
27793335,302204453,1
27793335,515743743,1
27793335,40030699,1
27793335,888071232,2
27793335,95177749,2
27793335,35032017,1
27793335,38705973,1
27793335,73219066,1
27793335,49175101,1
27793335,28937712,1
27793335,413590655,1
27793335,3170887972,1
27793335,48793547,1
27793335,30649458,1
27793335,56483701,1
27793335,2844272542,1
27793335,615961994,1
27793335,817498573,1
27793335,78032663,1
27793335,49588652,1
27793335,877091461,1
27793335,443399720,1
27793335,279814537,1
27793335,28175667,1
27793335,485862017,1
27793335,67760721,1
27793335,903714655,1
27793335,390762146,1
27793335,369760961,1
27793335,2897233640,1
27793335,409675942,1
27793335,538427873,1
27793335,34553489,1
27793335,28693265,1
27793335,357071450,1
27793335,915805134,1
27793335,38260685,1
27793335,3167409897,1
27793335,31345344,1
27793335,30887950,1
27793335,87516410,1
27793335,77097416,1
27793335,2891542713,1
27793335,755744178,1
27793335,381225390,1
27793335,28343954,1
27793335,3255879252,1
27793335,2885357432,1
27793335,27893341,1
27793335,2860883202,1
27793335,2811523608,1
27793335,292272990,1
27793335,584045557,1
27793335,833182464,1
27793335,79228319,1
27793335,888673850,1
27793335,31537809,1
27793335,33255996,1
27793335,3293641072,1
27793335,754048008,1
27793335,7401702,1
27793335,2826233204,1
27793335,482577233,1
27793335,30316687,1
27793335,606678174,1
27793335,3261476337,1
27793335,811545324,1
27793335,49700686,1
27793335,2913092730,1
27793335,329143270,1
27793335,2884800802,1
27793335,609189950,1
27793335,316694292,1
27793335,349100681,1
27793335,553125397,1
27793335,474366240,1
27793335,447468095,1
27793335,354472149,1
27793335,53467871,1
27793335,866490696,1
27793335,33925036,1
27793335,596151434,1
27793335,369017919,1
27793335,3401275911,1
27793335,366323045,1
403815194,96846955,1
151967576,180824953,1
1600195111,180824953,2
176953436,180824953,1
16259251,180824953,1
114216255,266252872,1
114216255,21879831,1
114216255,114216255,5
114216255,46822887,1
114216255,1713367788,1
1020058453,24920395,1
1020058453,19346357,1
1020058453,3290703179,1
1020058453,603249104,1
1020058453,2342772932,1
37990581,61349124,1
143658286,61349124,1
180449346,193904358,1
193904358,24920395,1
16163810,21854543,1
16163810,27664863,1
330459560,537567953,1
2853910604,2942842270,1
3139235347,49698134,1
1450006598,29417304,2
1450006598,20818801,1
1450006598,2506745091,1
1450006598,16935292,1
1450006598,227837742,1
1450006598,26667294,1
109071031,1450006598,1
109071031,18480203,1
19808401,34310801,1
19808401,972651,1
19808401,428333,1
49157283,715580717,1
49157283,759251,1
512718393,93879982,1
100107361,512718393,1
100107361,269026113,1
32496664,39008044,1
1526578452,925858910,1
1526578452,2987671552,2
3125799586,47379354,1
3125799586,55712928,2
3125799586,543410216,1
3125799586,506505623,1
3125799586,340629862,1
3125799586,518646310,1
3125799586,792414116,1
3125799586,350653530,5
3125799586,46213956,1
3125799586,68558914,1
3125799586,99138506,1
3125799586,38125226,1
3125799586,8861752,1
3125799586,3125799586,1
3125799586,3215506144,1
339518468,47379354,1
339518468,555122704,1
339518468,932359200,1
339518468,604940737,1
339518468,67090975,1
339518468,393997220,1
16630362,47379354,1
34310801,47379354,1
34310801,41964836,1
34310801,448356919,1
34310801,822177991,1
34310801,559705005,1
34310801,418352538,1
34310801,34824846,1
34310801,3954581,1
15754281,47379354,1
15754281,543410216,1
15754281,21398055,1
15754281,40050678,1
15754281,270634060,1
15754281,25725812,1
15754281,263688853,1
15754281,2408226319,2
15754281,35899822,1
15754281,2270047293,1
15754281,465920715,1
15754281,50197631,1
15754281,3092436863,1
15754281,3179370615,1
15754281,2763581561,1
15754281,386083159,1
15754281,488761496,1
15754281,605745615,1
15754281,25004045,1
15754281,17839918,1
15754281,37842028,1
15268600,47379354,1
3033630329,47379354,2
3033630329,45087847,1
3033630329,32502006,2
3033630329,53503202,2
3033630329,485903066,1
3033630329,487600344,1
3033630329,852269288,1
3033630329,377712533,1
3033630329,915137490,1
3033630329,9275292,1
3033630329,43628324,1
3033630329,33519870,1
3033630329,3054423223,1
3033630329,75361379,1
3033630329,42295835,1
3033630329,66173442,1
3033630329,611585332,1
3033630329,481295316,1
3033630329,879134833,2
3033630329,386713648,1
3033630329,60363560,1
3033630329,401593074,1
3033630329,778284775,1
3033630329,42958829,6
3033630329,3159378836,1
3033630329,34310801,1
3033630329,952361520,1
3033630329,3125799586,1
3033630329,327596664,1
3033630329,342531104,1
17094311,47379354,1
17094311,29355137,1
236554459,243470492,1
41997750,65698096,1
2904739781,41997750,1
2904739781,386534226,1
22837186,68261372,1
2815443235,3164320763,1
14526877,45087847,1
14526877,19477339,1
14526877,386202034,1
14526877,2730745842,1
14526877,1544611579,1
14526877,19848425,1
14526877,812249371,1
415121335,498476752,1
415121335,64643056,1
1601642210,2330415198,1
1375289149,2828277842,1
1375289149,2486496599,1
1375289149,2677285989,1
1375289149,16630465,1
1375289149,2861788942,1
1375289149,14711809,1
1375289149,32092403,1
2828277842,93879982,1
2828277842,487600344,1
2828277842,29417304,2
182503471,2828277842,1
182503471,40154387,1
1126468560,2828277842,1
3010598372,443078259,1
24392722,443078259,1
24392722,54376816,1
1376011723,443078259,1
41622841,76813648,1
41622841,61125151,1
27966935,40875530,1
27966935,321506408,1
27966935,389994501,1
27966935,329415374,1
27966935,65616414,1
27966935,3131175063,1
24332709,64255344,1
140283544,19468168,1
140283544,30140789,1
140283544,946568006,1
140283544,2718505610,1
15463671,19468168,1
147725246,19468168,1
17723422,19468168,1
116319448,19468168,2
14229194,19468168,1
1416884089,19468168,1
15935927,19468168,1
15935927,64696263,1
15935927,231559272,1
16176925,19468168,1
17817744,19468168,1
17817744,17817744,1
15174710,19468168,1
134925982,24186780,1
17183689,343103219,1
1430874582,24000965,1
14304836,29540700,1
14304836,216776631,1
19912781,321506408,1
321506408,93879982,1
175711277,3023037872,1
3023037872,428333,1
16973333,3023037872,1
16973333,41840800,1
16973333,31477701,1
16973333,51253779,1
16973333,183429662,1
16973333,220872396,1
16973333,3092436863,1
16973333,607032883,1
16973333,284290445,1
16973333,20923941,1
16973333,204590145,1
16973333,50892430,1
16973333,19139716,1
16973333,46322647,1
16973333,171841555,1
16973333,33247074,1
16973333,208288698,1
16973333,284475076,1
16973333,2560743742,1
16973333,20960900,1
16973333,50671243,1
16973333,492278800,1
16973333,2312836614,1
16973333,632957416,2
16973333,3020138827,1
1367531,3023037872,1
1367531,5571722,1
1367531,2808752439,1
1367531,268860442,3
1367531,22141405,1
1367531,32773428,1
1367531,65078170,1
1367531,17520908,2
1367531,2824192388,1
1367531,3217813955,1
1367531,95253375,1
1367531,3179124348,1
1367531,33004628,1
1367531,97712343,1
1367531,345428435,1
1367531,2593489310,1
1367531,547406689,1
1367531,46434641,1
1367531,63631951,1
1367531,1922332915,1
1367531,570251726,1
1367531,529368842,1
1367531,318053146,1
1367531,1902955650,1
1367531,20940374,1
1367531,2737771577,1
1367531,2264048641,1
1367531,1733482676,1
1367531,3214945595,2
1367531,3165381249,1
1367531,437984911,1
1367531,15087056,2
1367531,237566975,1
1367531,294852352,1
1367531,2729910562,1
1367531,139731132,1
1367531,36407567,1
1367531,739728576,1
1367531,38691009,1
1367531,266214428,2
1367531,1455119965,1
1367531,575672632,1
1367531,543031815,1
1367531,183263665,1
1367531,403208434,1
1367531,530813308,1
1367531,1620098652,1
1367531,59812461,2
1367531,43139480,1
1367531,2751761596,1
1367531,3178212589,1
1367531,450719845,1
1367531,29426372,1
1367531,940612220,1
1367531,38992631,1
1367531,17250791,1
1367531,1416033938,1
1367531,176799816,1
1367531,49414500,2
1367531,68460955,1
1367531,41645701,1
1367531,17388453,1
1367531,2239740181,1
1367531,227498917,1
1367531,607353699,1
1367531,285626438,1
1367531,254876899,1
1367531,254670297,2
1367531,327124604,1
1367531,380144525,1
1367531,2353725206,1
1367531,72443212,1
1367531,497540923,1
1367531,835273057,1
1367531,15104467,1
1367531,619234444,1
1367531,404366716,1
1367531,3225728638,1
1367531,3057954007,1
1367531,3310060296,1
1367531,3409345960,1
107651327,3023037872,1
107651327,2345734944,1
24522990,291553698,1
1319867221,29417304,2
1319867221,1917731,1
1319867221,28624302,1
115563859,239510568,1
115563859,291421323,1
293945315,29417304,1
293945315,359690061,1
293945315,463850196,1
293945315,373675525,1
2165447927,293945315,1
18464266,92445954,1
18464266,365802697,1
2806111849,92445954,1
2806111849,42959251,1
2806111849,335972576,1
2806111849,53503202,1
2675554446,92445954,1
293227742,92445954,1
393005076,92445954,1
393005076,728604440,2
393005076,93879982,1
29346478,92445954,1
29346478,3033630329,1
29346478,42959251,1
29346478,3102095640,1
380429514,92445954,1
85867265,92445954,1
382398994,92445954,1
169757806,92445954,1
3187727170,34310801,1
25725812,511081531,2
25725812,3153181,1
25725812,85867265,1
41211760,511081531,1
16467567,511081531,2
16467567,291997178,1
252578331,511081531,2
506180421,592070718,1
26714962,5571722,1
23004495,29417304,1
128790234,87313007,1
128790234,90597940,1
128790234,93879982,2
128790234,21175250,1
128790234,9507342,1
128790234,87384843,1
128790234,359605007,1
128790234,19086461,1
128790234,29417304,1
128790234,8839632,1
128790234,21688902,1
128790234,95443152,1
128790234,843743887,1
16988803,2818423327,1
2196941238,377164327,1
2247762848,728180250,3
2247762848,3007997607,2
2206038469,2247762848,2
1129917145,2247762848,1
3039781324,3039781324,1
3039781324,8861752,1
20727855,60919240,1
2875761863,29417304,1
2875761863,49698134,1
2875761863,972651,1
1876895468,2875761863,1
1205108504,2875761863,1
2818190390,487600344,5
2818190390,3034862898,1
196621716,23448056,2
196621716,25291723,1
196621716,1977419539,1
196621716,937704163,1
196621716,272197257,1
196621716,64643056,1
196621716,363883148,1
196621716,2854752538,1
196621716,2906717235,1
196621716,43342842,1
192909885,196621716,1
16637204,196621716,1
16637204,3215432470,1
16637204,28161551,1
16637204,2549160314,1
16116288,45010029,1
16116288,7040442,1
16116288,2372893615,1
16116288,46964780,1
16116288,54905491,1
16116288,22002808,1
16116288,544461678,1
16116288,3365078933,1
16116288,76355086,1
16116288,3390227758,1
16116288,215457378,1
20812098,728604440,2
20812098,869638356,1
20812098,2329066872,1
20812098,3125799586,2
20812098,29417304,3
20812098,93879982,1
20812098,2209778173,1
20812098,32439022,1
20812098,2546456535,1
20812098,23618466,1
20812098,2803208151,1
20812098,30293001,1
20812098,458886614,1
20812098,49216749,1
20812098,28785486,1
20812098,2770693656,2
1685849892,20812098,1
1685849892,3033630329,1
14262203,20812098,1
472587261,534675241,1
472587261,56127997,1
248735463,393005076,1
17846518,41964836,1
28028808,41964836,1
26756955,41964836,1
26756955,69004966,1
26756955,279390084,1
26756955,2734103126,1
47991586,8861752,1
3030955936,494420351,1
494420351,85867265,1
494420351,65726750,1
494420351,604092120,1
16789109,494420351,1
16789109,2170949209,1
17072206,3044856195,1
17072206,340597125,1
17072206,227196267,1
3044856195,327545905,1
3044856195,552367548,1
3044856195,4207961,1
15964361,3044856195,1
274151503,3044856195,1
103142826,3044856195,1
2444573125,3044856195,1
2444573125,830232180,1
2444573125,271725843,1
2444573125,29742597,1
2444573125,2916760302,1
2444573125,3052940431,1
2444573125,362843050,1
2444573125,819999540,1
2444573125,83160573,1
2444573125,2784838550,1
2444573125,3095798656,1
2444573125,2873428229,1
2444573125,411035340,1
2444573125,2448531350,1
2444573125,305958213,1
2444573125,859243939,1
2444573125,2796851572,1
2444573125,27838727,1
2735655330,3044856195,1
23150302,3044856195,1
93879982,93879982,1
93879982,97911992,1
93879982,9709412,1
16862681,2517169749,1
16862681,265667524,1
16862681,29417304,1
16862681,411194625,1
386023483,49622105,1
162283218,2902546372,1
162283218,19477339,1
17621578,22481727,1
2830602868,308698101,1
24989950,77840333,1
49895966,77840333,1
415582246,77840333,1
1353124112,341759609,1
2428264950,76226218,1
2428264950,47379354,1
2428264950,728604440,1
2428264950,247878466,1
1231122511,2428264950,1
15634664,29417304,1
247911914,29417304,1
242540259,29648440,1
242540259,292521710,1
1746801,242540259,1
1746801,2842260761,1
1214192959,791077327,1
1214192959,2369300364,1
2547790158,61125151,1
2547790158,270634060,1
1591789850,61125151,1
1591789850,19477339,1
1591789850,29417304,1
335369838,61125151,1
335369838,870961308,1
517984074,61125151,1
2929570011,61125151,1
361342191,61125151,1
361342191,63876171,1
361342191,74641729,1
14691200,77580996,1
14691200,21062481,1
14691200,2566996277,1
14691200,891714356,1
14691200,874632841,1
14691200,2734693019,1
14691200,2337019107,1
158792466,16955991,1
158792466,1630896181,1
2993651280,50684256,1
127243866,3116995985,1
127243866,382398994,1
127243866,44143534,1
127243866,18455412,1
22481727,2977239555,1
22969087,377540405,1
2097571,390273569,1
2097571,31688809,1
2097571,60841112,1
2097571,24581939,1
2097571,282080237,1
2097571,2509340357,1
2097571,357800752,1
2097571,57222640,1
1934770050,39609732,1
1183314973,1934770050,1
633305487,86640232,1
334338143,334338143,1
3098209128,56005102,1
289164727,29417304,3
289164727,325076723,1
140543843,289164727,1
140543843,600414592,1
140543843,229836119,1
140543843,233751168,1
2349529394,289164727,1
2349529394,328470548,1
2349529394,857657670,1
2479616714,289164727,1
2479616714,514793921,1
189535823,34672362,1
32502006,598867703,1
32502006,774540361,1
32502006,39246283,1
32502006,728604440,1
32502006,76355086,1
2546123392,32502006,1
16509580,2486496599,1
19075173,2486496599,1
19075173,56543630,1
27474449,319101380,1
27474449,7968152,1
27474449,786054217,1
27474449,75361379,1
27474449,791077327,1
27474449,335972576,1
27474449,600251212,1
27474449,342575596,1
18233873,27474449,1
16041234,27474449,1
16041234,21062481,1
16041234,261558942,1
16041234,80749580,1
16041234,73425464,1
16041234,266800302,1
16041234,16650365,1
16041234,2858969278,1
16041234,3105738115,1
16041234,429521868,1
16041234,557449649,1
16041234,2528203479,1
16041234,3242324768,1
16041234,19847349,1
16041234,2412967199,1
16041234,239763918,1
16041234,2191568058,2
16041234,24017055,1
16041234,401527352,1
16041234,562421645,1
16041234,18499217,1
16041234,27076876,1
16041234,34538870,1
16041234,19359977,1
16041234,32247084,1
16041234,3343387330,1
2218000892,3033630329,1
185710384,3033630329,1
22059385,3033630329,1
22059385,563064119,1
22204106,3033630329,1
2733558338,3033630329,1
22124284,3033630329,1
15098105,3033630329,1
27434039,3033630329,1
1292180594,3033630329,1
14885620,3033630329,1
216385540,3033630329,1
18294521,3033630329,1
18294521,712967096,1
2199028598,3033630329,1
19580890,3033630329,2
14564502,3033630329,1
254621726,3033630329,1
123752501,3033630329,1
123752501,227837742,1
123752501,93879982,2
123752501,2815443235,1
123752501,22197119,1
123752501,3145554464,1
123752501,123752501,10
123752501,30488144,3
123752501,410139660,1
123752501,1704809450,2
123752501,2976653309,1
123752501,2916948354,1
123752501,707205644,2
29049770,3033630329,1
29049770,34713731,1
29049770,504792607,1
29049770,32680990,1
29049770,60919240,1
29049770,29417304,1
29049770,8839632,1
26505942,3033630329,1
28208096,3033630329,1
28208096,599388673,1
11856892,3033630329,4
11856892,31623973,1
11856892,2516417054,1
276763776,3033630329,1
246695756,3033630329,1
27990410,3033630329,1
206872748,3033630329,1
16074809,3033630329,1
18122583,3033630329,1
18122583,3125799586,1
18122583,2308842025,1
18122583,51716011,1
156879708,3033630329,1
156879708,440518904,1
156879708,92144966,1
156879708,49698134,1
156879708,487600344,2
156879708,29417304,1
156879708,59159771,1
22869375,3033630329,1
257734655,3033630329,1
174878122,23995748,1
174878122,21280975,1
247399641,327447747,1
15157132,327447747,1
30080029,327447747,1
30080029,93402007,1
14135426,327447747,1
14135426,194983713,1
14135426,430825795,1
327447747,92308073,1
327447747,65860206,1
288997819,327447747,1
237887833,3031426930,2
3031426930,51203483,2
3031426930,3031426930,1
1424561394,69011562,1
1424561394,292521710,1
1424561394,570387863,1
1424561394,8235612,1
1424561394,2714514184,1
1424561394,38460122,1
23283299,69011562,1
379385416,69011562,1
33611715,69011562,1
473533487,8861752,1
45901207,65404941,1
45901207,754107733,1
45901207,60006673,1
45901207,563190755,1
3290551579,49622105,1
43628324,44143534,1
43628324,560870345,1
15220853,39610586,1
15220853,34310801,1
15220853,15741036,1
2845605179,65726750,1
2845605179,428333,1
2845605179,382698473,1
2845605179,81240509,1
2845605179,55107768,1
2845605179,95253375,1
16051471,2845605179,1
16051471,255704167,1
16051471,42348822,1
16051471,2898254430,1
14235543,77054816,1
14235543,811732268,1
14235543,2296617739,1
14235543,29417304,1
3169289167,564667441,1
3067080123,564667441,1
14345759,564667441,1
14345759,401593074,1
14345759,29984336,1
14345759,18130731,1
14345759,2305449841,1
13493302,564667441,1
13493302,149751818,1
13493302,3134521019,1
386424543,564667441,1
386424543,723089196,1
24836339,71082732,1
24836339,299802277,1
24836339,29417304,2
34891314,41109566,1
34891314,445701491,1
414962189,482623288,1
142386580,29417304,1
2890847867,29417304,1
33235771,401593074,1
12266262,401593074,1
22856985,401593074,1
22856985,52309697,1
401593074,809115114,1
401593074,81240509,1
2163869204,809115114,1
2163869204,2659491176,1
2382658118,52254226,1
101395252,123752501,1
101395252,183832127,1
101395252,162301746,1
101395252,450519586,1
101395252,1404014400,1
101395252,233933230,1
101395252,74030198,1
101395252,718957124,1
101395252,2842299381,1
101395252,3224962360,1
101395252,2723565558,1
101395252,3656844633,1
101395252,48955300,1
101395252,3313713840,1
101395252,397771451,1
101395252,1190619092,1
101395252,1925431584,1
101395252,60317232,1
101395252,58982263,1
2282743617,89256736,1
1638687398,2845605179,1
14820509,22694866,1
14820509,182655444,2
285560338,30080029,1
18851248,57215344,1
18851248,947990083,1
18851248,588097287,1
18851248,21062481,1
18851248,464349117,1
18851248,468451322,1
18851248,335680231,1
18851248,19144059,1
18851248,23910844,1
18851248,3383811430,1
18851248,224033613,1
104991713,1976844528,1
1976844528,35490978,1
1976844528,40340946,1
809115114,809115114,1
46213956,809115114,1
46213956,518646310,1
46213956,588640557,1
46213956,769208504,1
2181761890,29417304,1
448356919,759251,1
3029015482,7243782,1
167203710,29417304,1
2163311300,33993833,1
387093691,925858910,1
2772798101,3125799586,1
2772798101,29417304,1
2772798101,8861752,1
2772798101,540757715,1
15249499,759251,1
292929271,3133094580,1
29330030,49134274,1
29330030,489284143,1
29330030,33066727,1
28183933,49134274,1
265523983,49134274,1
265523983,48772945,1
15443632,235410459,1
17085504,18085871,1
17085504,43890430,1
17085504,24920395,1
17085504,8861752,1
17085504,50668693,1
2279728812,47369957,1
1029182300,23636341,1
18981444,3096826695,1
3080663267,3144986451,1
170699708,24920395,1
39146117,728604440,1
3094556809,39146117,1
2523313824,2735655330,1
2523313824,29417304,1
2842260761,330414635,1
2842260761,327545905,1
16190478,874499088,1
16190478,748477502,1
16190478,7179562,1
16190478,3753356896,1
14651202,874499088,1
611350965,874499088,1
49964679,874499088,1
285434190,55712928,1
285434190,50041222,1
244596934,34713731,1
14606079,156879708,1
14606079,8235612,1
14606079,3368153421,1
14606079,2895978157,2
14606079,835566775,1
14606079,2354116266,1
1502806892,156879708,1
1502806892,3087473054,1
1502806892,809115114,1
15051291,156879708,1
15051291,18229734,1
1447394395,156879708,1
1447394395,2272219753,1
1447394395,2946348471,2
1447394395,33022248,1
1447394395,41616270,1
1447394395,1540034828,1
378522669,543410216,1
543410216,93879982,1
289944434,543410216,1
289944434,8235612,1
193141454,543410216,1
159605210,543410216,1
15546192,543410216,1
2916637432,489956267,1
2916637432,487600344,1
2916637432,2962757247,3
2916637432,29417304,3
2916637432,46822887,3
2916637432,33510497,1
2916637432,52207561,1
2916637432,860827002,1
2916637432,78017815,1
2916637432,349094496,2
2916637432,344831981,1
2916637432,989775134,1
25295988,2916637432,1
25295988,335972576,1
25295988,809115114,1
25295988,811732268,1
25295988,27650506,1
2398269684,2916637432,2
2398269684,8235612,2
2398269684,2897135260,1
2904953395,2916637432,2
2904953395,616594272,1
2280019405,2916637432,1
2280019405,93964759,1
193331685,2916637432,1
1051556700,2916637432,2
2238496496,2916637432,1
23831682,2916637432,1
23831682,31108138,1
23831682,47418503,1
1632155940,2916637432,1
1632155940,433975346,1
1632155940,37340424,1
23712322,2916637432,1
23712322,352125063,1
158788504,2916637432,1
177409579,2916637432,1
16401028,185485915,1
15509327,185485915,1
15509327,335972576,1
15509327,29417304,1
15509327,399224799,1
209803748,44988185,1
2936418297,3125799586,2
2936418297,3221952587,1
28457806,2936418297,1
28457806,417357386,1
20818801,26370866,1
20818801,68448104,1
20818801,588097287,1
20818801,2414457033,1
20818801,87659186,1
20818801,90429643,1
455206598,67323898,1
455206598,93879982,1
455206598,487600344,1
455206598,77580996,1
420652607,455206598,1
44988185,455206598,1
44988185,860709974,1
2820624307,455206598,1
2820624307,36213669,1
2820624307,52355784,1
2820624307,437077849,1
37340424,455206598,1
382698473,455206598,1
2826658356,455206598,1
2826658356,3227065431,1
23366474,29417304,1
268982264,2763456373,1
268982264,487600344,1
176604990,21625276,1
17056433,361342191,1
17056433,32929543,1
2792557298,3125799586,1
17718297,4848301,1
2812690690,62510409,1
2812690690,75361379,1
2852313847,487600344,1
111800440,27966935,1
111800440,16163639,1
111800440,48459553,1
111800440,1917731,1
111800440,5781452,1
45674330,63013144,1
28785486,45674330,1
28785486,339686238,1
28785486,450386401,1
28785486,3206497127,1
28785486,475019874,1
28785486,423692218,1
28785486,30375442,1
28785486,38377483,1
28785486,41416430,1
28785486,33963301,1
28785486,56726017,1
28785486,860690419,1
28785486,39240513,1
28785486,361951608,1
28785486,815338170,1
41017380,45674330,1
230611723,45674330,1
230611723,2338851193,1
230611723,3355845593,1
1429761,45674330,1
15345563,51522136,1
36963617,51522136,1
242975042,51522136,1
271461410,51522136,1
271461410,3191054924,1
105242809,16684243,1
124776946,150840894,1
124776946,3152301181,1
150840894,53019309,1
2785525099,487600344,1
18197668,328470548,1
18197668,950481955,1
18197668,3146964508,1
18197668,2632928909,1
386026832,92492429,1
386026832,9709412,1
386026832,518646310,1
14980820,822177991,1
14980820,301197353,1
14980820,1546865846,1
14980820,15219854,1
14980820,15919342,1
14989175,289523782,1
14989175,3094550316,1
14989175,89275441,1
14989175,29417304,1
14989175,17264476,1
100880543,1603366298,1
100880543,29417304,1
100880543,487600344,1
100880543,16711026,1
100880543,40323391,1
100880543,93879982,1
100880543,19596419,1
633089365,636564089,1
226477478,25193850,1
22422168,25193850,1
25193850,469194846,1
10774652,25193850,1
10774652,3166311451,1
10774652,3312897559,1
10774652,17696334,1
10774652,408974503,1
1328369982,29417304,1
1328369982,34310801,2
2192417166,29417304,1
2192417166,95582814,1
2192417166,879134833,1
24332499,382134136,1
30140789,93879982,1
22977590,64161609,1
155007941,2604459826,1
144280305,17684375,1
1561448815,2467247874,1
1561448815,2296580234,1
22197119,34319558,1
22197119,764340458,1
22197119,86786436,1
22197119,612159362,1
178085978,40340946,1
2933042573,29417304,2
2933042573,65860206,1
21631041,29049770,1
15368940,29049770,1
15368940,27592328,1
15368940,15368940,1
15368940,19468168,1
15368940,29417304,1
15368940,65277959,1
15368940,67095221,1
15368940,758807810,1
24258355,29049770,1
24258355,905232583,1
24258355,476337209,1
24258355,292164628,1
271166410,27592328,1
435461114,435461114,1
2869946822,325076723,1
2869946822,93879982,1
2300355468,2869946822,2
2300355468,3288348368,1
123310946,2869946822,1
123310946,349803020,1
2165539597,2869946822,1
149751818,2869946822,1
149751818,16116288,1
149751818,8861752,1
149751818,53019309,1
149751818,361342191,1
149751818,222648594,1
149751818,93879982,1
149751818,3095893107,1
149751818,63480172,1
149751818,2679891896,1
149751818,67095221,1
149751818,48567055,1
149751818,34234990,1
149751818,32680990,1
149751818,76972544,1
149751818,177842752,1
149751818,3111889034,1
149751818,588726938,1
149751818,3103206225,1
339686238,93879982,1
3188136854,339686238,1
3188136854,557084552,1
3188136854,3188136854,1
2192324467,23871652,1
2192324467,22197119,1
195766432,93879982,1
195766432,25388412,1
1011640920,466884343,1
2808752439,900303948,1
326432446,326432446,2
15940356,29417304,1
15940356,15940356,1
15940356,240954631,1
15940356,19817778,1
15940356,309982302,1
15940356,279390084,1
15940356,16439779,1
15940356,21242484,1
279060229,487600344,1
279060229,421830010,1
279060229,29417304,1
279060229,414418256,1
16515646,279060229,1
3159378836,759251,1
117646584,3159378836,1
117646584,15824288,1
2568536903,3159378836,1
224922598,3159378836,1
422798683,68448104,1
422798683,458488264,1
13967302,15368940,2
13967302,148418567,1
13967302,29417304,1
13967302,380363643,1
14590764,15368940,1
14590764,423677282,1
14590764,33276161,1
14590764,2598339869,1
14590764,2809234257,1
14590764,17592994,1
14590764,455484493,1
14590764,80850109,1
